ds,yhat,yhat_lower,yhat_upper,GPU
2023-01-12,27.964283641531367,-38.50100578141023,89.71950813474456,Radeon R7 360
2024-01-01,78.07026411495238,12.564574225398916,143.77850908281826,Radeon R7 360
2024-01-02,118.02690690454172,56.509955175744324,182.25541531482784,Radeon R7 360
2024-01-03,118.02670789805211,58.514455307575226,179.9973200807429,Radeon R7 360
2024-01-04,118.02650902194425,53.625007392954295,187.95033931624621,Radeon R7 360
2024-01-05,176.03616509402576,113.21747134183794,244.59642438479844,Radeon R7 360
2024-01-06,118.9052469912805,54.08010135486308,184.10856028264584,Radeon R7 360
2024-01-07,118.90506756526929,56.91166021817127,179.76491417032207,Radeon R7 360
2024-01-08,79.83619010261593,13.157324589174074,144.3299379710327,Radeon R7 360
2024-01-09,119.79283289218138,52.17892395281413,180.30614970411327,Radeon R7 360
2024-01-10,119.79263388592031,61.50962501358664,183.87234225266585,Radeon R7 360
2024-01-11,119.79243500973988,59.912018479109186,184.67954599863964,Radeon R7 360
2024-01-12,177.8020910816338,118.75272157514529,239.96015774640875,Radeon R7 360
2024-02-01,125.09021297252515,62.937484460485386,186.48331720328028,Radeon R7 360
2024-03-01,190.1635729954218,126.47852922771088,248.78121839585364,Radeon R7 360
2024-04-01,101.0273019548385,40.68155206362585,162.82714531372648,Radeon R7 360
2024-05-01,148.04744968885177,86.38066740365895,210.82688099970238,Radeon R7 360
2024-06-01,155.98969273272456,89.8188800572132,216.02499393809933,Radeon R7 360
2024-07-01,123.98433979478685,63.94243727308299,183.81870941262773,Radeon R7 360
2024-08-01,171.00428865260864,109.24041001965604,235.22305096073092,Radeon R7 360
2024-09-01,178.9465511466146,112.76321639209624,240.48614402643997,Radeon R7 360
2024-10-01,186.89802042452482,123.09685637033863,251.5463660672824,Radeon R7 360
2024-11-01,251.97098256447376,183.96217844309962,313.31200471775435,Radeon R7 360
2024-12-01,201.9035889865023,137.86022166767097,265.80706989504176,Radeon R7 360
2025-01-01,209.8548592578875,154.20307652585234,269.6557085616035,Radeon R7 360
2025-02-01,217.79710230185898,153.11132463905884,280.0340122146829,Radeon R7 360
2025-03-01,224.8608062524972,161.49618545797318,288.36574024485924,Radeon R7 360
2025-04-01,232.8120961043813,170.14363929267532,297.8393105314997,Radeon R7 360
2025-05-01,239.8754021724191,175.8394384604256,303.7014069401369,Radeon R7 360
2025-06-01,247.81766466639684,184.7984686891924,311.77867100197096,Radeon R7 360
2025-07-01,255.76913394428726,192.43617316665163,313.2939850389327,Radeon R7 360
2025-08-01,320.8420960842527,258.1043492981866,386.42994657943984,Radeon R7 360
2025-09-01,231.70582504378962,174.2881631392434,295.7044516804525,Radeon R7 360
2025-10-01,278.7259727776448,216.74578861651023,342.6282733131981,Radeon R7 360
2025-11-01,286.66821582147554,223.96312056935005,351.8395786708601,Radeon R7 360
2025-12-01,254.66286288366913,193.38531096523676,321.4353655861162,Radeon R7 360
2026-01-01,301.6828117413856,240.01573512445657,364.3744178380547,Radeon R7 360
2026-02-01,309.6250742353941,250.5085196685254,371.3156975521715,Radeon R7 360
2026-03-01,316.68877818624026,251.92297070520237,381.48428127294807,Radeon R7 360
2026-04-01,324.64004845749514,255.07474547482013,387.00114066183187,Radeon R7 360
2026-05-01,389.713209604064,326.88308975004594,450.430141845047,Radeon R7 360
2026-06-01,300.5769385634969,234.89675528427824,360.62487464933963,Radeon R7 360
2026-07-01,347.5970862975687,278.43582991795483,408.0478114647152,Radeon R7 360
2026-08-01,355.5393293414165,291.0324911151878,418.29307173105906,Radeon R7 360
2026-09-01,363.4906191930501,295.87278958352096,425.05584562160976,Radeon R7 360
2026-10-01,370.553925261196,307.7821729716722,428.7327195089311,Radeon R7 360
2026-11-01,378.49618775529535,313.8596102810014,442.27158198711567,Radeon R7 360
2026-12-01,386.4476570330007,324.2680900887776,450.50105284940054,Radeon R7 360
2027-01-01,451.520619173036,386.2177583067392,515.2600966945208,Radeon R7 360
2027-02-01,362.38434813255526,302.1905866076233,428.2326870992408,Radeon R7 360
2027-03-01,369.44805208338965,307.93318419227035,431.9353494478973,Radeon R7 360
2027-04-01,416.4680009408989,349.3388869427122,478.3630341748926,Radeon R7 360
2027-05-01,424.41044286102084,357.3231097074557,490.4928043326576,Radeon R7 360
2027-06-01,432.36173271305387,366.28833939531023,492.19078698592637,Radeon R7 360
2027-07-01,439.4250387808747,373.3128801269993,499.122040390119,Radeon R7 360
2027-08-01,447.36730127507764,383.9252112443108,510.6240081966085,Radeon R7 360
2027-09-01,455.3185715462881,395.3874753671903,518.9267993219953,Radeon R7 360
2027-10-01,520.3917326928149,458.45466141463606,588.1129010945403,Radeon R7 360
2027-11-01,431.25546165228394,368.64843113387536,496.70666379716647,Radeon R7 360
2027-12-01,478.2756093862133,412.7337227607515,540.0156958346633,Radeon R7 360
2028-01-01,486.21785243015523,423.0925979435324,547.8671034268378,Radeon R7 360
